Datum,Plats,Temp,Luftfuktighet
01/10/2016 05:30,Inne,22.8,41
01/10/2016 05:31,Ute,11.3,62
01/10/2016 05:31,Inne,22.8,41
01/10/2016 05:32,Ute,11.3,62
01/10/2016 05:32,Inne,22.8,41
01/10/2016 05:33,Ute,11.3,62
01/10/2016 05:33,Inne,22.8,41
01/10/2016 05:34,Ute,11.3,62
01/10/2016 05:34,Inne,22.8,41
01/10/2016 05:35,Ute,11.3,62
01/10/2016 05:35,Inne,22.8,41
01/10/2016 05:36,Ute,11.3,62
01/10/2016 05:36,Inne,22.8,41
01/10/2016 05:37,Ute,11.3,62
01/10/2016 05:37,Inne,22.8,41
01/10/2016 05:38,Ute,11.3,62
01/10/2016 05:38,Inne,22.8,41
01/10/2016 05:39,Ute,11.3,62
01/10/2016 05:39,Inne,22.8,41
01/10/2016 05:40,Ute,11.3,62
01/10/2016 05:40,Inne,22.8,41
01/10/2016 05:41,Ute,11.3,62
01/10/2016 05:41,Inne,22.8,41
01/10/2016 05:42,Ute,11.3,62
01/10/2016 05:42,Inne,22.8,41
01/10/2016 05:43,Ute,11.3,62
01/10/2016 05:43,Inne,22.8,41
01/10/2016 05:44,Ute,11.3,62
01/10/2016 05:44,Inne,22.8,41
01/10/2016 05:45,Ute,11.3,62
01/10/2016 05:45,Inne,22.8,41
01/10/2016 05:46,Ute,11.2,63
01/10/2016 05:46,Inne,22.8,41
01/10/2016 05:47,Ute,11.2,63
01/10/2016 05:47,Inne,22.8,41
01/10/2016 05:48,Ute,11.2,63
01/10/2016 05:48,Inne,22.8,41
01/10/2016 05:49,Ute,11.2,63
01/10/2016 05:49,Inne,22.8,41
01/10/2016 05:50,Ute,11.2,63
01/10/2016 05:50,Inne,22.8,41
01/10/2016 05:51,Ute,11.2,63
01/10/2016 05:51,Inne,22.8,41
01/10/2016 05:52,Ute,11.2,63
01/10/2016 05:52,Inne,22.8,41
01/10/2016 05:53,Ute,11.2,63
01/10/2016 05:53,Inne,22.8,41
01/10/2016 05:54,Ute,11.2,63
01/10/2016 05:54,Inne,22.8,41
01/10/2016 05:55,Ute,11.2,63
01/10/2016 05:55,Inne,22.8,41
01/10/2016 05:56,Ute,11.2,63
01/10/2016 05:56,Inne,22.8,41
01/10/2016 05:57,Ute,11.2,63
01/10/2016 05:57,Inne,22.8,41
01/10/2016 05:58,Ute,11.2,63
01/10/2016 05:58,Inne,22.8,41
01/10/2016 05:59,Ute,11.2,63
01/10/2016 06:00,Ute,11.2,63
01/10/2016 06:00,Inne,22.8,41
01/10/2016 06:01,Ute,11.1,63
01/10/2016 06:01,Inne,22.8,41
01/10/2016 06:02,Ute,11.1,63
01/10/2016 06:02,Inne,22.8,41
01/10/2016 06:03,Ute,11.1,63
01/10/2016 06:03,Inne,22.8,41
01/10/2016 06:04,Ute,11.1,63
01/10/2016 06:04,Inne,22.8,41
01/10/2016 06:05,Ute,11.1,63
01/10/2016 06:05,Inne,22.8,41
01/10/2016 06:06,Ute,11.1,63
01/10/2016 06:06,Inne,22.8,41
01/10/2016 06:07,Ute,11.1,63
01/10/2016 06:07,Inne,22.8,41
01/10/2016 06:08,Ute,11.1,63
01/10/2016 06:08,Inne,22.8,41
01/10/2016 06:09,Ute,11.1,63
01/10/2016 06:09,Inne,22.8,41
01/10/2016 06:10,Ute,11.1,63
01/10/2016 06:10,Inne,22.8,41
01/10/2016 06:11,Ute,11.1,64
01/10/2016 06:11,Inne,22.8,41
01/10/2016 06:12,Ute,11.1,64
01/10/2016 06:12,Inne,22.8,41
01/10/2016 06:13,Ute,11.1,64
01/10/2016 06:13,Inne,22.8,41
01/10/2016 06:14,Ute,11.1,64
01/10/2016 06:14,Inne,22.8,41
01/10/2016 06:15,Ute,11.1,64
01/10/2016 06:15,Inne,22.8,41
01/10/2016 06:16,Ute,11.1,64
01/10/2016 06:16,Inne,22.8,41
01/10/2016 06:17,Ute,11.1,64
01/10/2016 06:17,Inne,22.8,41
01/10/2016 06:18,Ute,11.1,64
01/10/2016 06:18,Inne,22.8,41
01/10/2016 06:19,Ute,11.1,64
01/10/2016 06:19,Inne,22.8,41
01/10/2016 06:20,Ute,11.1,64
01/10/2016 06:20,Inne,22.8,41
01/10/2016 06:21,Ute,11,64
01/10/2016 06:21,Inne,22.8,41
01/10/2016 06:22,Ute,11,64
01/10/2016 06:22,Inne,22.8,41
01/10/2016 06:23,Ute,11,64
01/10/2016 06:23,Inne,22.8,41
01/10/2016 06:24,Ute,11,64
01/10/2016 06:24,Inne,22.8,41
01/10/2016 06:25,Ute,11,64
01/10/2016 06:26,Ute,11,64
01/10/2016 06:26,Inne,22.8,41
01/10/2016 06:27,Ute,11,64
01/10/2016 06:27,Inne,22.8,41
01/10/2016 06:28,Ute,11,64
01/10/2016 06:28,Inne,22.8,41
01/10/2016 06:29,Ute,11,64
01/10/2016 06:29,Inne,22.8,41
01/10/2016 06:30,Ute,11,64
01/10/2016 06:30,Inne,22.8,41
01/10/2016 06:31,Ute,11,64
01/10/2016 06:31,Inne,22.8,41
01/10/2016 06:32,Ute,11,64
01/10/2016 06:32,Inne,22.8,41
01/10/2016 06:33,Ute,10.9,64
01/10/2016 06:33,Inne,22.8,41
01/10/2016 06:34,Ute,10.9,64
01/10/2016 06:34,Inne,22.8,41
01/10/2016 06:35,Ute,10.9,64
01/10/2016 06:35,Inne,22.8,41
01/10/2016 06:36,Ute,10.9,64
01/10/2016 06:36,Inne,22.8,41
01/10/2016 06:37,Ute,10.9,64
01/10/2016 06:37,Inne,22.8,41
01/10/2016 06:38,Ute,10.9,64
01/10/2016 06:38,Inne,22.8,41
01/10/2016 06:39,Ute,10.9,64
01/10/2016 06:39,Inne,22.8,41
01/10/2016 06:40,Ute,10.9,64
01/10/2016 06:40,Inne,22.8,41
01/10/2016 06:41,Ute,10.9,64
01/10/2016 06:41,Inne,22.8,41
01/10/2016 06:42,Ute,10.9,64
01/10/2016 06:42,Inne,22.8,41
01/10/2016 06:43,Ute,10.9,64
01/10/2016 06:43,Inne,22.8,41
01/10/2016 06:44,Ute,10.9,64
01/10/2016 06:44,Inne,22.8,41
01/10/2016 06:45,Ute,10.9,64
01/10/2016 06:45,Inne,22.8,41
01/10/2016 06:46,Ute,10.9,64
01/10/2016 06:46,Inne,22.8,41
01/10/2016 06:47,Ute,10.9,65
01/10/2016 06:47,Inne,22.8,41
01/10/2016 06:48,Ute,10.9,65
01/10/2016 06:48,Inne,22.8,41
01/10/2016 06:49,Ute,10.9,65
01/10/2016 06:49,Inne,22.8,41
01/10/2016 06:50,Ute,10.9,65
01/10/2016 06:50,Inne,22.8,41
01/10/2016 06:51,Ute,10.9,65
01/10/2016 06:51,Inne,22.8,41
01/10/2016 06:52,Ute,10.9,65
01/10/2016 06:52,Inne,22.8,41
01/10/2016 06:53,Ute,10.8,65
01/10/2016 06:53,Inne,22.8,41
01/10/2016 06:54,Ute,10.8,65
01/10/2016 06:54,Inne,22.8,41
01/10/2016 06:55,Ute,10.8,65
01/10/2016 06:55,Inne,22.8,41
01/10/2016 06:56,Ute,10.8,65
01/10/2016 06:56,Inne,22.8,41
01/10/2016 06:57,Ute,10.8,65
01/10/2016 06:57,Inne,22.8,41
01/10/2016 06:58,Ute,10.8,65
01/10/2016 06:58,Inne,22.8,41
01/10/2016 06:59,Ute,10.8,65
01/10/2016 06:59,Inne,22.8,41
01/10/2016 07:00,Ute,10.8,65
01/10/2016 07:00,Inne,22.8,41
01/10/2016 07:01,Ute,10.8,65
01/10/2016 07:01,Inne,22.8,41
01/10/2016 07:02,Ute,10.8,65
01/10/2016 07:02,Inne,22.8,41
01/10/2016 07:03,Ute,10.8,65
01/10/2016 07:03,Inne,22.8,41
01/10/2016 07:04,Ute,10.8,65
01/10/2016 07:05,Ute,10.8,65
01/10/2016 07:05,Inne,22.8,41
01/10/2016 07:06,Ute,10.8,65
01/10/2016 07:06,Inne,22.8,41
01/10/2016 07:07,Ute,10.8,66
01/10/2016 07:07,Inne,22.8,41
01/10/2016 07:08,Ute,10.8,65
01/10/2016 07:08,Inne,22.8,41
01/10/2016 07:09,Ute,10.8,65
01/10/2016 07:09,Inne,22.8,41
01/10/2016 07:10,Ute,10.8,65
01/10/2016 07:10,Inne,22.8,41
01/10/2016 07:11,Ute,10.7,65
01/10/2016 07:11,Inne,22.8,41
01/10/2016 07:12,Ute,10.7,65
01/10/2016 07:12,Inne,22.8,41
01/10/2016 07:13,Ute,10.7,65
01/10/2016 07:13,Inne,22.8,41
01/10/2016 07:14,Ute,10.7,65
01/10/2016 07:14,Inne,22.8,41
01/10/2016 07:15,Ute,10.7,65
01/10/2016 07:15,Inne,22.8,41
01/10/2016 07:16,Ute,10.7,65
01/10/2016 07:16,Inne,22.8,41
01/10/2016 07:17,Ute,10.7,65
01/10/2016 07:17,Inne,22.8,41
01/10/2016 07:18,Ute,10.7,65
01/10/2016 07:18,Inne,22.8,41
01/10/2016 07:19,Ute,10.7,65
01/10/2016 07:19,Inne,22.8,41
01/10/2016 07:20,Ute,10.7,65
01/10/2016 07:20,Inne,22.8,41
01/10/2016 07:21,Ute,10.7,65
01/10/2016 07:21,Inne,22.8,41
01/10/2016 07:22,Ute,10.7,66
01/10/2016 07:22,Inne,22.8,41
01/10/2016 07:23,Ute,10.6,66
01/10/2016 07:23,Inne,22.8,41
01/10/2016 07:24,Ute,10.7,66
01/10/2016 07:24,Inne,22.8,41
01/10/2016 07:25,Ute,10.6,66
01/10/2016 07:25,Inne,22.8,41
01/10/2016 07:26,Ute,10.6,65
01/10/2016 07:26,Inne,22.8,41
01/10/2016 07:27,Ute,10.6,65
01/10/2016 07:27,Inne,22.8,41
01/10/2016 07:28,Ute,10.6,66
01/10/2016 07:28,Inne,22.8,41
01/10/2016 07:29,Ute,10.6,65
01/10/2016 07:29,Inne,22.8,41
01/10/2016 07:30,Ute,10.6,66
01/10/2016 07:31,Ute,10.6,66
01/10/2016 07:31,Inne,22.8,41
01/10/2016 07:32,Ute,10.6,66
01/10/2016 07:32,Inne,22.8,41
01/10/2016 07:33,Ute,10.6,65
01/10/2016 07:33,Inne,22.8,41
01/10/2016 07:34,Ute,10.6,66
01/10/2016 07:34,Inne,22.8,41
01/10/2016 07:35,Ute,10.6,66
01/10/2016 07:35,Inne,22.8,41
01/10/2016 07:36,Ute,10.6,66
01/10/2016 07:36,Inne,22.8,41
01/10/2016 07:37,Ute,10.6,66
01/10/2016 07:37,Inne,22.8,41
01/10/2016 07:38,Inne,22.8,41
01/10/2016 07:39,Ute,10.6,66
01/10/2016 07:39,Inne,22.8,41
01/10/2016 07:40,Ute,10.6,66
01/10/2016 07:40,Inne,22.8,41
01/10/2016 07:41,Ute,10.6,66
01/10/2016 07:41,Inne,22.8,41
01/10/2016 07:42,Ute,10.6,66
01/10/2016 07:42,Inne,22.8,41
01/10/2016 07:43,Ute,10.6,66
01/10/2016 07:43,Inne,22.8,41
01/10/2016 07:44,Ute,10.6,65
01/10/2016 07:44,Inne,22.8,41
01/10/2016 07:45,Ute,10.6,66
01/10/2016 07:45,Inne,22.8,41
01/10/2016 07:46,Ute,10.6,66
01/10/2016 07:46,Inne,22.8,41
01/10/2016 07:47,Ute,10.6,66
01/10/2016 07:47,Inne,22.8,41
01/10/2016 07:48,Ute,10.6,66
01/10/2016 07:48,Inne,22.8,41
01/10/2016 07:49,Ute,10.6,66
01/10/2016 07:49,Inne,22.8,41
01/10/2016 07:50,Ute,10.6,66
01/10/2016 07:50,Inne,22.8,41
01/10/2016 07:51,Inne,22.8,41
01/10/2016 07:52,Ute,10.6,66
01/10/2016 07:52,Inne,22.8,41
01/10/2016 07:53,Ute,10.6,66
01/10/2016 07:53,Inne,22.8,41
01/10/2016 07:54,Ute,10.7,66
01/10/2016 07:54,Inne,22.8,40
01/10/2016 07:55,Ute,10.7,66
01/10/2016 07:55,Inne,22.8,40
01/10/2016 07:56,Ute,10.7,66
01/10/2016 07:56,Inne,22.8,40
01/10/2016 07:57,Ute,10.7,66
01/10/2016 07:57,Inne,22.8,40
01/10/2016 07:58,Ute,10.7,65
01/10/2016 07:58,Inne,22.8,40
01/10/2016 07:59,Ute,10.7,65
01/10/2016 07:59,Inne,22.8,40
01/10/2016 08:00,Ute,10.7,66
01/10/2016 08:00,Inne,22.8,40
01/10/2016 08:01,Ute,10.7,66
01/10/2016 08:01,Inne,22.8,40
01/10/2016 08:02,Ute,10.7,66
01/10/2016 08:02,Inne,22.8,40
01/10/2016 08:03,Ute,10.7,66
01/10/2016 08:03,Inne,22.8,40
01/10/2016 08:04,Inne,22.8,40
01/10/2016 08:05,Ute,10.7,66
01/10/2016 08:05,Inne,22.8,40
01/10/2016 08:06,Ute,10.8,66
01/10/2016 08:06,Inne,22.8,40
01/10/2016 08:07,Ute,10.8,66
01/10/2016 08:07,Inne,22.8,40
01/10/2016 08:08,Ute,10.8,66
01/10/2016 08:08,Inne,22.8,40
01/10/2016 08:09,Ute,10.8,66
01/10/2016 08:09,Inne,22.8,41
01/10/2016 08:10,Ute,10.8,66
01/10/2016 08:10,Inne,22.8,40
01/10/2016 08:11,Ute,10.8,66
01/10/2016 08:11,Inne,22.8,40
01/10/2016 08:12,Ute,10.8,66
01/10/2016 08:12,Inne,22.8,40
01/10/2016 08:13,Ute,10.8,66
01/10/2016 08:13,Inne,22.8,40
01/10/2016 08:14,Ute,10.8,66
01/10/2016 08:14,Inne,22.8,40
01/10/2016 08:15,Ute,10.8,66
01/10/2016 08:15,Inne,22.8,40
01/10/2016 08:16,Ute,10.8,66
01/10/2016 08:16,Inne,22.8,40
01/10/2016 08:17,Inne,22.8,40
01/10/2016 08:18,Ute,10.8,66
01/10/2016 08:18,Inne,22.8,40
01/10/2016 08:19,Ute,10.8,66
01/10/2016 08:19,Inne,22.8,40
01/10/2016 08:20,Ute,10.8,66
01/10/2016 08:20,Inne,22.8,40
01/10/2016 08:21,Ute,10.8,66
01/10/2016 08:21,Inne,22.8,40
01/10/2016 08:22,Ute,10.8,66
01/10/2016 08:22,Inne,22.8,40
01/10/2016 08:23,Ute,10.8,66
01/10/2016 08:23,Inne,22.8,40
01/10/2016 08:24,Ute,10.8,66
01/10/2016 08:24,Inne,22.8,40
01/10/2016 08:25,Ute,10.8,66
01/10/2016 08:25,Inne,22.8,40
01/10/2016 08:26,Ute,10.8,66
01/10/2016 08:26,Inne,22.8,40
01/10/2016 08:27,Ute,10.8,66
01/10/2016 08:27,Inne,22.8,40
01/10/2016 08:28,Ute,10.8,66
01/10/2016 08:28,Inne,22.8,40
01/10/2016 08:29,Ute,10.9,66
01/10/2016 08:29,Inne,22.8,40
01/10/2016 08:30,Inne,22.8,40
01/10/2016 08:31,Ute,10.9,66
01/10/2016 08:31,Inne,22.8,40
01/10/2016 08:32,Ute,10.9,66
01/10/2016 08:32,Inne,22.8,40
01/10/2016 08:33,Ute,10.9,66
01/10/2016 08:33,Inne,22.8,40
01/10/2016 08:34,Ute,10.9,66
01/10/2016 08:34,Inne,22.8,40
01/10/2016 08:35,Ute,10.9,66
01/10/2016 08:35,Inne,22.8,40
01/10/2016 08:36,Ute,10.9,66
01/10/2016 08:36,Inne,22.8,40
01/10/2016 08:37,Ute,10.9,66
01/10/2016 08:37,Inne,22.8,40
01/10/2016 08:38,Ute,10.9,66
01/10/2016 08:38,Inne,22.8,40
01/10/2016 08:39,Ute,10.9,66
01/10/2016 08:39,Inne,22.8,40
01/10/2016 08:40,Ute,10.9,66
01/10/2016 08:40,Inne,22.8,40
01/10/2016 08:41,Ute,10.9,66
01/10/2016 08:41,Inne,22.8,40
01/10/2016 08:42,Ute,10.9,66
01/10/2016 08:42,Inne,22.8,40
01/10/2016 08:43,Inne,22.8,40
01/10/2016 08:44,Ute,10.9,65
01/10/2016 08:44,Inne,22.8,40
01/10/2016 08:45,Ute,10.9,65
01/10/2016 08:45,Inne,22.8,40
01/10/2016 08:46,Ute,11,65
01/10/2016 08:46,Inne,22.8,40
01/10/2016 08:47,Ute,11,65
01/10/2016 08:47,Inne,22.8,40
01/10/2016 08:48,Ute,11,66
01/10/2016 08:48,Inne,22.8,40
01/10/2016 08:49,Ute,11,65
01/10/2016 08:49,Inne,22.8,40
01/10/2016 08:50,Ute,11,65
01/10/2016 08:50,Inne,22.8,40
01/10/2016 08:51,Ute,11,65
01/10/2016 08:51,Inne,22.8,40
01/10/2016 08:52,Ute,11.1,65
01/10/2016 08:52,Inne,22.8,40
01/10/2016 08:53,Ute,11.1,65
01/10/2016 08:53,Inne,22.8,40
01/10/2016 08:54,Ute,11.1,65
01/10/2016 08:54,Inne,22.8,40
01/10/2016 08:55,Ute,11.1,65
01/10/2016 08:55,Inne,22.8,40
01/10/2016 08:56,Inne,22.8,40
01/10/2016 08:57,Ute,11.1,65
01/10/2016 08:57,Inne,22.8,40
01/10/2016 08:58,Ute,11.1,65
01/10/2016 08:58,Inne,22.8,40
01/10/2016 08:59,Ute,11.1,65
01/10/2016 08:59,Inne,22.8,40
01/10/2016 09:00,Ute,11.1,65
01/10/2016 09:00,Inne,22.8,40
01/10/2016 09:01,Ute,11.1,65
01/10/2016 09:01,Inne,22.8,40
01/10/2016 09:02,Ute,11.1,65
01/10/2016 09:02,Inne,22.8,40
01/10/2016 09:03,Ute,11.2,65
01/10/2016 09:03,Inne,22.8,40
01/10/2016 09:04,Ute,11.2,65
01/10/2016 09:04,Inne,22.8,40
01/10/2016 09:05,Ute,11.2,65
01/10/2016 09:05,Inne,22.8,40
01/10/2016 09:06,Ute,11.2,65
01/10/2016 09:06,Inne,22.8,40
01/10/2016 09:07,Ute,11.3,65
01/10/2016 09:07,Inne,22.8,40
01/10/2016 09:08,Ute,11.3,65
01/10/2016 09:08,Inne,22.8,40
01/10/2016 09:09,Inne,22.8,40
01/10/2016 09:10,Ute,11.3,64
01/10/2016 09:10,Inne,22.8,40
01/10/2016 09:11,Ute,11.3,64
01/10/2016 09:11,Inne,22.8,40
01/10/2016 09:12,Ute,11.3,64
01/10/2016 09:12,Inne,22.8,40
01/10/2016 09:13,Ute,11.3,64
01/10/2016 09:13,Inne,22.8,40
01/10/2016 09:14,Ute,11.3,64
01/10/2016 09:14,Inne,22.8,40
01/10/2016 09:15,Ute,11.4,64
01/10/2016 09:15,Inne,22.8,40
01/10/2016 09:16,Ute,11.4,64
01/10/2016 09:16,Inne,22.8,40
01/10/2016 09:17,Ute,11.4,64
01/10/2016 09:17,Inne,22.8,40
01/10/2016 09:18,Ute,11.4,63
01/10/2016 09:18,Inne,22.8,40
01/10/2016 09:19,Ute,11.4,63
01/10/2016 09:19,Inne,22.8,40
01/10/2016 09:20,Ute,11.4,63
01/10/2016 09:20,Inne,22.8,40
01/10/2016 09:20,Ute,11.4,63
01/10/2016 09:21,Inne,22.8,40
01/10/2016 09:22,Inne,22.8,40
01/10/2016 09:22,Ute,11.5,62
01/10/2016 09:23,Inne,22.8,40
01/10/2016 09:23,Ute,11.5,62
01/10/2016 09:24,Inne,22.8,40
01/10/2016 09:24,Ute,11.6,62
01/10/2016 09:25,Inne,22.8,40
01/10/2016 09:25,Ute,11.6,61
01/10/2016 09:26,Inne,22.8,40
01/10/2016 09:26,Ute,11.6,61
01/10/2016 09:27,Inne,22.8,40
01/10/2016 09:27,Ute,11.6,61
01/10/2016 09:28,Inne,22.8,40
01/10/2016 09:28,Ute,11.6,61
01/10/2016 09:29,Inne,22.8,40
01/10/2016 09:29,Ute,11.6,60
01/10/2016 09:30,Inne,22.8,40
01/10/2016 09:30,Ute,11.6,59
01/10/2016 09:31,Inne,22.8,40
01/10/2016 09:31,Ute,11.6,59
01/10/2016 09:32,Inne,22.8,40
01/10/2016 09:32,Ute,11.6,59
01/10/2016 09:33,Inne,22.8,40
01/10/2016 09:33,Ute,11.6,59
01/10/2016 09:34,Inne,22.8,40
01/10/2016 09:35,Inne,22.8,40
01/10/2016 09:35,Ute,11.6,58
01/10/2016 09:36,Inne,22.8,40
01/10/2016 09:36,Ute,11.6,58
01/10/2016 09:37,Inne,22.8,40
01/10/2016 09:37,Ute,11.6,59
01/10/2016 09:38,Inne,22.8,40
01/10/2016 09:38,Ute,11.7,59
01/10/2016 09:39,Inne,22.8,40
01/10/2016 09:39,Ute,11.7,59
01/10/2016 09:40,Ute,11.7,58
01/10/2016 09:41,Inne,22.8,40
01/10/2016 09:41,Ute,11.8,58
01/10/2016 09:42,Inne,22.8,40
01/10/2016 09:42,Ute,11.8,58
01/10/2016 09:43,Inne,22.8,40
01/10/2016 09:43,Ute,11.8,58
01/10/2016 09:44,Inne,22.8,40
01/10/2016 09:44,Ute,11.8,58
01/10/2016 09:45,Inne,22.8,40
01/10/2016 09:45,Ute,11.8,58
01/10/2016 09:46,Inne,22.8,40
01/10/2016 09:46,Ute,11.8,57
01/10/2016 09:47,Inne,22.8,40
01/10/2016 09:48,Inne,22.8,40
01/10/2016 09:48,Ute,11.8,57
01/10/2016 09:49,Inne,22.8,40
01/10/2016 09:49,Ute,11.8,56
01/10/2016 09:50,Inne,22.8,40
01/10/2016 09:50,Ute,11.8,56
01/10/2016 09:51,Inne,22.8,40
01/10/2016 09:51,Ute,11.8,55
01/10/2016 09:52,Inne,22.8,40
01/10/2016 09:52,Ute,11.8,56
01/10/2016 09:53,Ute,11.8,56
01/10/2016 09:54,Inne,22.8,40
01/10/2016 09:54,Ute,11.8,56
01/10/2016 09:55,Inne,22.8,40
01/10/2016 09:55,Ute,11.9,57
01/10/2016 09:56,Inne,22.8,40
01/10/2016 09:56,Ute,11.9,57
01/10/2016 09:57,Inne,22.8,40
01/10/2016 09:57,Ute,11.9,57
01/10/2016 09:58,Inne,22.8,40
01/10/2016 09:58,Ute,11.9,56
01/10/2016 09:59,Inne,22.8,40
01/10/2016 09:59,Ute,11.9,56
01/10/2016 10:00,Inne,22.8,40
01/10/2016 10:01,Inne,22.8,40
01/10/2016 10:01,Ute,11.9,57
01/10/2016 10:02,Inne,22.8,40
01/10/2016 10:02,Ute,11.9,57
01/10/2016 10:03,Inne,22.8,40
01/10/2016 10:03,Ute,11.9,56
01/10/2016 10:04,Inne,22.8,40
01/10/2016 10:04,Ute,11.9,56
01/10/2016 10:05,Inne,22.8,40
01/10/2016 10:05,Ute,11.9,56
01/10/2016 10:06,Ute,12,55
01/10/2016 10:07,Inne,22.8,40
01/10/2016 10:07,Ute,12,55
01/10/2016 10:08,Inne,22.8,40
01/10/2016 10:08,Ute,12,55
01/10/2016 10:09,Inne,22.8,40
01/10/2016 10:09,Ute,12,55
01/10/2016 10:10,Inne,22.8,40
01/10/2016 10:10,Ute,12,54
01/10/2016 10:11,Inne,22.8,40
01/10/2016 10:11,Ute,12.1,54
01/10/2016 10:12,Inne,22.8,40
01/10/2016 10:12,Ute,12.1,54
01/10/2016 10:13,Inne,22.8,40
01/10/2016 10:14,Inne,22.8,40
01/10/2016 10:14,Ute,12.1,54
01/10/2016 10:15,Inne,22.8,40
01/10/2016 10:15,Ute,12.1,54
01/10/2016 10:16,Inne,22.8,40
01/10/2016 10:16,Ute,12.1,54
01/10/2016 10:17,Inne,22.8,40
01/10/2016 10:17,Ute,12.1,54
01/10/2016 10:18,Inne,22.8,40
01/10/2016 10:18,Ute,12.1,54
01/10/2016 10:19,Ute,12.1,54
01/10/2016 10:20,Inne,22.8,40
01/10/2016 10:20,Ute,12.1,54
01/10/2016 10:21,Inne,22.8,40
01/10/2016 10:21,Ute,12.1,53
01/10/2016 10:22,Inne,22.8,40
01/10/2016 10:22,Ute,12.1,53
01/10/2016 10:23,Inne,22.8,40
01/10/2016 10:23,Ute,12.2,53
01/10/2016 10:24,Inne,22.8,40
01/10/2016 10:24,Ute,12.2,53
01/10/2016 10:25,Inne,22.8,40
01/10/2016 10:25,Ute,12.2,53
01/10/2016 10:26,Inne,22.8,40
01/10/2016 10:27,Inne,22.8,40
01/10/2016 10:27,Ute,12.3,53
01/10/2016 10:28,Inne,22.8,40
01/10/2016 10:28,Ute,12.3,53
01/10/2016 10:29,Inne,22.8,40
01/10/2016 10:29,Ute,12.3,53
01/10/2016 10:30,Inne,22.8,40
01/10/2016 10:30,Ute,12.3,53
01/10/2016 10:31,Inne,22.8,40
01/10/2016 10:31,Ute,12.3,53
01/10/2016 10:32,Inne,22.8,40
01/10/2016 10:32,Ute,12.3,52
01/10/2016 10:33,Inne,22.8,40
01/10/2016 10:33,Ute,12.3,52
01/10/2016 10:34,Inne,22.8,40
01/10/2016 10:34,Ute,12.3,53
01/10/2016 10:35,Inne,22.8,40
01/10/2016 10:35,Ute,12.3,53
01/10/2016 10:36,Inne,22.8,40
01/10/2016 10:36,Ute,12.3,53
01/10/2016 10:37,Inne,22.8,40
01/10/2016 10:37,Ute,12.3,53
01/10/2016 10:38,Inne,22.8,40
01/10/2016 10:38,Ute,12.4,52
01/10/2016 10:39,Inne,22.8,40
01/10/2016 10:40,Inne,22.8,40
01/10/2016 10:40,Ute,12.4,50
01/10/2016 10:41,Inne,22.8,40
01/10/2016 10:41,Ute,12.4,50
01/10/2016 10:42,Inne,22.8,40
01/10/2016 10:42,Ute,12.4,50
01/10/2016 10:43,Inne,22.8,40
01/10/2016 10:43,Ute,12.4,50
01/10/2016 10:44,Inne,22.8,40
01/10/2016 10:44,Ute,12.4,50
01/10/2016 10:45,Inne,22.8,40
01/10/2016 10:45,Ute,12.4,50
01/10/2016 10:46,Inne,22.8,40
01/10/2016 10:46,Ute,12.4,50
01/10/2016 10:47,Inne,22.8,40
01/10/2016 10:47,Ute,12.5,50
01/10/2016 10:48,Inne,22.8,40
01/10/2016 10:48,Ute,12.5,51
01/10/2016 10:49,Inne,22.8,40
01/10/2016 10:49,Ute,12.6,51
01/10/2016 10:50,Inne,22.8,40
01/10/2016 10:50,Ute,12.6,51
01/10/2016 10:51,Inne,22.8,40
01/10/2016 10:51,Ute,12.6,51
01/10/2016 10:52,Inne,22.8,40
01/10/2016 10:53,Inne,22.8,40
01/10/2016 10:53,Ute,12.6,50
01/10/2016 10:54,Inne,22.8,40
01/10/2016 10:54,Ute,12.6,50
01/10/2016 10:55,Inne,22.8,40
01/10/2016 10:55,Ute,12.6,49
01/10/2016 10:56,Inne,22.8,40
01/10/2016 10:56,Ute,12.6,49
01/10/2016 10:57,Inne,22.8,40
01/10/2016 10:57,Ute,12.6,48
01/10/2016 10:58,Inne,22.8,40
01/10/2016 10:58,Ute,12.6,48
01/10/2016 10:59,Inne,22.8,40
01/10/2016 10:59,Ute,12.6,48
01/10/2016 11:00,Inne,22.8,40
01/10/2016 11:00,Ute,12.6,48
01/10/2016 11:01,Inne,22.8,40
01/10/2016 11:01,Ute,12.6,48
01/10/2016 11:01,Inne,22.8,40
01/10/2016 11:02,Ute,12.7,48
01/10/2016 11:02,Inne,22.8,40
01/10/2016 11:03,Ute,12.7,48
01/10/2016 11:03,Inne,22.8,40
01/10/2016 11:04,Ute,12.7,47
01/10/2016 11:04,Inne,22.8,40
01/10/2016 11:05,Inne,22.8,40
01/10/2016 11:06,Ute,12.7,47
01/10/2016 11:06,Inne,22.8,40
01/10/2016 11:07,Ute,12.7,46
01/10/2016 11:07,Inne,22.8,40
01/10/2016 11:08,Ute,12.7,47
01/10/2016 11:08,Inne,22.8,40
01/10/2016 11:09,Ute,12.7,47
01/10/2016 11:09,Inne,22.8,40
01/10/2016 11:10,Ute,12.7,47
01/10/2016 11:11,Ute,12.7,47
01/10/2016 11:11,Inne,22.8,40
01/10/2016 11:12,Ute,12.7,46
01/10/2016 11:12,Inne,22.8,40
01/10/2016 11:13,Ute,12.7,47
01/10/2016 11:13,Inne,22.8,40
01/10/2016 11:14,Ute,12.8,47
01/10/2016 11:14,Inne,22.8,40
01/10/2016 11:15,Ute,12.8,47
01/10/2016 11:15,Inne,22.8,40
